Transaction_ID,Date,Store_ID,Category,Sales_Amount,Transaction_Type,Customer_ID,Net_Revenue
TXN_000261,2025-11-01 17:18:39.461045,STORE_002,Home Goods,27.11,Sale,CUST_0197,27.11
TXN_000262,2025-11-01 17:42:39.461045,STORE_002,Groceries,126.75,Sale,CUST_4139,126.75
TXN_000263,2025-11-01 17:42:39.461045,STORE_006,Clothing,91.76,Sale,CUST_0345,91.76
TXN_000264,2025-11-01 17:47:39.461045,STORE_003,Home Goods,75.02,Sale,CUST_4857,75.02
TXN_000265,2025-11-01 18:21:39.461045,STORE_009,Electronics,64.85,Sale,CUST_0311,64.85
TXN_000266,2025-11-01 18:27:39.461045,STORE_004,Home Goods,118.1,Sale,CUST_0896,118.1
TXN_000267,2025-11-01 18:29:39.461045,STORE_001,Electronics,169.2,Sale,CUST_0362,169.2
TXN_000268,2025-11-01 18:33:39.461045,STORE_004,Groceries,83.16,Sale,CUST_0645,83.16
TXN_000269,2025-11-01 18:33:39.461045,STORE_001,Groceries,196.92,Sale,CUST_2331,196.92
TXN_000270,2025-11-01 18:37:39.461045,STORE_005,Clothing,13.87,Sale,CUST_3421,13.87
TXN_000271,2025-11-01 18:37:39.461045,STORE_004,Clothing,156.63,Refund,CUST_0787,-156.63
TXN_000272,2025-11-01 18:44:39.461045,STORE_008,Clothing,207.45,Sale,CUST_0411,207.45
TXN_000273,2025-11-01 18:47:39.461045,STORE_008,Groceries,33.93,Sale,CUST_1774,33.93
TXN_000274,2025-11-01 18:47:39.461045,STORE_007,Electronics,308.08,Sale,CUST_4915,308.08
TXN_000275,2025-11-01 19:08:39.461045,STORE_003,Clothing,177.02,Sale,CUST_1219,177.02
TXN_000276,2025-11-01 19:21:39.461045,STORE_001,Clothing,72.26,Sale,CUST_3978,72.26
TXN_000277,2025-11-01 19:28:39.461045,STORE_001,Groceries,62.27,Sale,CUST_4207,62.27
TXN_000278,2025-11-01 19:35:39.461045,STORE_003,Electronics,59.86,Sale,CUST_4297,59.86
TXN_000279,2025-11-01 19:37:39.461045,STORE_006,Home Goods,72.51,Sale,CUST_4103,72.51
TXN_000280,2025-11-01 19:38:39.461045,STORE_007,Clothing,122.48,Sale,CUST_4566,122.48
TXN_000281,2025-11-01 19:47:39.461045,STORE_006,Home Goods,49.26,Sale,CUST_0805,49.26
TXN_000282,2025-11-01 19:50:39.461045,STORE_006,Home Goods,81.51,Sale,CUST_4407,81.51
TXN_000283,2025-11-01 19:55:39.461045,STORE_006,Clothing,24.25,Sale,CUST_4866,24.25
TXN_000284,2025-11-01 20:32:39.461045,STORE_003,Groceries,138.61,Sale,CUST_1697,138.61
TXN_000285,2025-11-01 20:32:39.461045,STORE_006,Clothing,94.82,Sale,CUST_0314,94.82
TXN_000286,2025-11-01 20:39:39.461045,STORE_008,Electronics,22.91,Refund,CUST_2303,-22.91
TXN_000287,2025-11-01 20:47:39.461045,STORE_002,Electronics,141.77,Sale,CUST_3201,141.77
TXN_000288,2025-11-01 21:01:39.461045,STORE_005,Clothing,21.55,Sale,CUST_0939,21.55
TXN_000289,2025-11-01 21:39:39.461045,STORE_001,Home Goods,131.4,Sale,CUST_3162,131.4
TXN_000290,2025-11-01 21:47:39.461045,STORE_001,Electronics,93.54,Sale,CUST_1992,93.54
TXN_000291,2025-11-01 22:36:39.461045,STORE_005,Electronics,110.96,Sale,CUST_4546,110.96
TXN_000292,2025-11-01 22:40:39.461045,STORE_003,Clothing,63.0,Sale,CUST_4285,63.0
TXN_000293,2025-11-01 22:40:39.461045,STORE_004,Clothing,14.38,Sale,CUST_0933,14.38
TXN_000294,2025-11-01 22:45:39.461045,STORE_003,Groceries,62.96,Sale,CUST_3340,62.96
TXN_000295,2025-11-01 22:59:39.461045,STORE_001,Clothing,32.38,Sale,CUST_4164,32.38
TXN_000296,2025-11-01 23:29:39.461045,STORE_001,Clothing,130.82,Sale,CUST_3876,130.82
TXN_000297,2025-11-01 23:38:39.461045,STORE_005,Electronics,101.15,Sale,CUST_4389,101.15
TXN_000298,2025-11-01 23:52:39.461045,STORE_006,Electronics,46.18,Sale,CUST_2887,46.18
TXN_000299,2025-11-02 00:00:39.461045,STORE_003,Electronics,50.29,Sale,CUST_0726,50.29
TXN_000300,2025-11-02 00:19:39.461045,STORE_009,Home Goods,237.08,Sale,CUST_4321,237.08
TXN_000301,2025-11-02 00:29:39.461045,STORE_005,Electronics,190.54,Sale,CUST_2894,190.54
TXN_000302,2025-11-02 00:38:39.461045,STORE_008,Electronics,93.55,Sale,CUST_3445,93.55
TXN_000303,2025-11-02 00:39:39.461045,STORE_001,Clothing,208.49,Sale,CUST_4882,208.49
TXN_000304,2025-11-02 00:50:39.461045,STORE_005,Groceries,66.45,Sale,CUST_0375,66.45
TXN_000305,2025-11-02 00:54:39.461045,STORE_003,Electronics,158.65,Sale,CUST_2872,158.65
TXN_000306,2025-11-02 01:05:39.461045,STORE_001,Groceries,45.52,Sale,CUST_0289,45.52
TXN_000307,2025-11-02 01:54:39.461045,STORE_004,Electronics,51.34,Sale,CUST_4844,51.34
TXN_000308,2025-11-02 03:06:39.461045,STORE_005,Electronics,1013.36,Refund,CUST_3128,-1013.36
TXN_000309,2025-11-02 02:08:39.461045,STORE_007,Groceries,166.78,Sale,CUST_2737,166.78
TXN_000310,2025-11-02 02:32:39.461045,STORE_001,Clothing,56.65,Sale,CUST_3279,56.65
TXN_000311,2025-11-02 02:52:39.461045,STORE_003,Electronics,214.91,Sale,CUST_4562,214.91
TXN_000312,2025-11-02 02:53:39.461045,STORE_002,Groceries,65.12,Sale,CUST_4394,65.12
TXN_000313,2025-11-02 03:01:39.461045,STORE_009,Electronics,106.52,Sale,CUST_1314,106.52
TXN_000314,2025-11-02 03:23:39.461045,STORE_010,Home Goods,164.18,Sale,CUST_3115,164.18
TXN_000315,2025-11-02 04:07:39.461045,STORE_006,Home Goods,20.25,Sale,CUST_3921,20.25
TXN_000316,2025-11-02 04:21:39.461045,STORE_010,Home Goods,59.72,Sale,CUST_1443,59.72
TXN_000317,2025-11-02 04:22:39.461045,STORE_003,Home Goods,163.02,Sale,CUST_4293,163.02
TXN_000318,2025-11-02 04:34:39.461045,STORE_008,Clothing,54.45,Sale,CUST_0281,54.45
TXN_000319,2025-11-02 04:39:39.461045,STORE_008,Home Goods,32.43,Sale,CUST_0099,32.43
TXN_000320,2025-11-02 05:19:39.461045,STORE_002,Groceries,34.13,Sale,CUST_3926,34.13
TXN_000321,2025-11-02 05:32:39.461045,STORE_006,Electronics,120.64,Sale,CUST_1279,120.64
TXN_000322,2025-11-02 05:50:39.461045,STORE_007,Groceries,203.66,Sale,CUST_4000,203.66
TXN_000323,2025-11-02 06:14:39.461045,STORE_002,Home Goods,135.83,Sale,CUST_1283,135.83
TXN_000324,2025-11-02 06:34:39.461045,STORE_010,Clothing,50.64,Sale,CUST_0015,50.64
TXN_000325,2025-11-02 06:35:39.461045,STORE_002,Home Goods,181.13,Sale,CUST_4539,181.13
TXN_000326,2025-11-02 06:38:39.461045,STORE_010,Home Goods,59.17,Sale,CUST_0920,59.17
TXN_000327,2025-11-02 07:05:39.461045,STORE_001,Clothing,47.6,Sale,CUST_2379,47.6
TXN_000328,2025-11-02 07:39:39.461045,STORE_008,Clothing,95.31,Sale,CUST_3666,95.31
TXN_000329,2025-11-02 17:00:39.461045,STORE_001,Clothing,192.2,Sale,CUST_1265,192.2
TXN_000330,2025-11-02 17:06:39.461045,STORE_009,Clothing,85.2,Sale,CUST_1583,85.2
TXN_000331,2025-11-02 17:13:39.461045,STORE_006,Clothing,99.15,Sale,CUST_3753,99.15
TXN_000332,2025-11-02 17:22:39.461045,STORE_007,Clothing,36.82,Sale,CUST_1727,36.82
TXN_000333,2025-11-02 17:32:39.461045,STORE_010,Electronics,36.31,Sale,CUST_2882,36.31
TXN_000334,2025-11-02 17:45:39.461045,STORE_007,Home Goods,14.92,Sale,CUST_3441,14.92
TXN_000335,2025-11-02 17:51:39.461045,STORE_010,Home Goods,36.16,Sale,CUST_2317,36.16
TXN_000336,2025-11-02 17:54:39.461045,STORE_003,Clothing,37.55,Sale,CUST_0146,37.55
TXN_000337,2025-11-02 18:00:39.461045,STORE_002,Groceries,101.03,Sale,CUST_3819,101.03
TXN_000338,2025-11-02 18:17:39.461045,STORE_009,Clothing,141.1,Sale,CUST_4226,141.1
TXN_000339,2025-11-02 18:18:39.461045,STORE_008,Electronics,54.73,Sale,CUST_1830,54.73
TXN_000340,2025-11-02 18:35:39.461045,STORE_010,Groceries,17.9,Sale,CUST_0236,17.9
TXN_000341,2025-11-02 18:43:39.461045,STORE_007,Electronics,88.58,Sale,CUST_4371,88.58
TXN_000342,2025-11-02 18:47:39.461045,STORE_009,Groceries,205.52,Sale,CUST_1819,205.52
TXN_000343,2025-11-02 18:51:39.461045,STORE_004,Groceries,118.79,Refund,CUST_0408,-118.79
TXN_000344,2025-11-02 19:04:39.461045,STORE_004,Clothing,41.66,Sale,CUST_3280,41.66
TXN_000345,2025-11-02 19:07:39.461045,STORE_001,Electronics,163.4,Sale,CUST_4946,163.4
TXN_000346,2025-11-02 19:34:39.461045,STORE_008,Groceries,24.41,Sale,CUST_3633,24.41
TXN_000347,2025-11-02 20:01:39.461045,STORE_003,Electronics,39.57,Sale,CUST_4264,39.57
TXN_000348,2025-11-02 20:15:39.461045,STORE_007,Clothing,211.44,Sale,CUST_4903,211.44
TXN_000349,2025-11-02 20:21:39.461045,STORE_002,Clothing,55.18,Sale,CUST_4785,55.18
TXN_000350,2025-11-02 20:27:39.461045,STORE_002,Clothing,159.83,Sale,CUST_4667,159.83
TXN_000351,2025-11-02 20:34:39.461045,STORE_007,Clothing,74.2,Sale,CUST_3042,74.2
TXN_000352,2025-11-02 20:58:39.461045,STORE_006,Home Goods,117.45,Sale,CUST_0846,117.45
TXN_000353,2025-11-02 21:01:39.461045,STORE_003,Groceries,44.61,Sale,CUST_2092,44.61
TXN_000354,2025-11-02 21:20:39.461045,STORE_009,Home Goods,111.18,Sale,CUST_2840,111.18
TXN_000355,2025-11-02 21:23:39.461045,STORE_010,Clothing,84.36,Sale,CUST_2327,84.36
TXN_000356,2025-11-02 21:23:39.461045,STORE_006,Groceries,47.85,Sale,CUST_4978,47.85
TXN_000357,2025-11-02 21:45:39.461045,STORE_010,Groceries,61.61,Sale,CUST_4495,61.61
TXN_000358,2025-11-02 21:53:39.461045,STORE_010,Electronics,23.74,Sale,CUST_1675,23.74
TXN_000359,2025-11-02 22:03:39.461045,STORE_006,Clothing,121.04,Refund,CUST_3373,-121.04
TXN_000360,2025-11-02 22:07:39.461045,STORE_001,Home Goods,182.06,Refund,CUST_3781,-182.06
TXN_000361,2025-11-02 22:09:39.461045,STORE_004,Electronics,52.94,Sale,CUST_0651,52.94
TXN_000362,2025-11-02 22:38:39.461045,STORE_010,Groceries,86.94,Sale,CUST_2132,86.94
TXN_000363,2025-11-02 22:41:39.461045,STORE_006,Home Goods,54.93,Sale,CUST_3175,54.93
TXN_000364,2025-11-02 22:42:39.461045,STORE_006,Clothing,56.92,Sale,CUST_3939,56.92
TXN_000365,2025-11-02 22:44:39.461045,STORE_005,Home Goods,14.29,Sale,CUST_2159,14.29
TXN_000366,2025-11-02 22:49:39.461045,STORE_001,Home Goods,9.86,Refund,CUST_4623,-9.86
TXN_000367,2025-11-02 22:53:39.461045,STORE_008,Home Goods,184.71,Sale,CUST_0290,184.71
TXN_000368,2025-11-02 22:58:39.461045,STORE_005,Electronics,12.8,Sale,CUST_3562,12.8
TXN_000369,2025-11-02 23:25:39.461045,STORE_005,Groceries,100.57,Sale,CUST_3105,100.57
TXN_000370,2025-11-02 23:25:39.461045,STORE_007,Home Goods,135.77,Sale,CUST_4316,135.77
TXN_000371,2025-11-02 23:32:39.461045,STORE_004,Groceries,94.24,Sale,CUST_4220,94.24
TXN_000372,2025-11-02 23:48:39.461045,STORE_006,Electronics,66.0,Sale,CUST_3424,66.0
TXN_000373,2025-11-02 23:57:39.461045,STORE_004,Clothing,190.61,Sale,CUST_3682,190.61
TXN_000374,2025-11-03 00:00:39.461045,STORE_003,Clothing,31.61,Sale,CUST_3053,31.61
TXN_000375,2025-11-03 00:01:39.461045,STORE_007,Home Goods,27.71,Sale,CUST_0561,27.71
TXN_000376,2025-11-03 00:41:39.461045,STORE_008,Electronics,74.73,Sale,CUST_4598,74.73
TXN_000377,2025-11-03 00:46:39.461045,STORE_004,Clothing,83.54,Sale,CUST_2766,83.54
TXN_000378,2025-11-03 00:56:39.461045,STORE_002,Electronics,206.12,Sale,CUST_4026,206.12
TXN_000379,2025-11-03 01:18:39.461045,STORE_010,Electronics,60.38,Sale,CUST_0828,60.38
TXN_000380,2025-11-03 01:34:39.461045,STORE_003,Home Goods,303.62,Sale,CUST_0689,303.62
TXN_000381,2025-11-03 01:36:39.461045,STORE_001,Home Goods,216.42,Sale,CUST_3482,216.42
TXN_000382,2025-11-03 01:39:39.461045,STORE_008,Electronics,101.3,Sale,CUST_2494,101.3
TXN_000383,2025-11-03 01:40:39.461045,STORE_003,Electronics,195.19,Sale,CUST_2903,195.19
TXN_000384,2025-11-03 01:45:39.461045,STORE_010,Home Goods,200.8,Sale,CUST_3532,200.8
TXN_000385,2025-11-03 01:45:39.461045,STORE_007,Electronics,19.33,Sale,CUST_0373,19.33
TXN_000386,2025-11-03 01:52:39.461045,STORE_010,Home Goods,144.9,Sale,CUST_2877,144.9
TXN_000387,2025-11-03 02:31:39.461045,STORE_005,Groceries,92.69,Sale,CUST_4978,92.69
TXN_000388,2025-11-03 02:47:39.461045,STORE_010,Electronics,34.2,Sale,CUST_2994,34.2
TXN_000389,2025-11-03 02:55:39.461045,STORE_005,Home Goods,73.07,Sale,CUST_3295,73.07
TXN_000390,2025-11-03 03:08:39.461045,STORE_007,Electronics,211.06,Sale,CUST_1698,211.06
TXN_000391,2025-11-03 03:09:39.461045,STORE_009,Home Goods,139.99,Sale,CUST_2488,139.99
TXN_000392,2025-11-03 03:09:39.461045,STORE_005,Electronics,49.0,Sale,CUST_2040,49.0
TXN_000393,2025-11-03 03:11:39.461045,STORE_001,Clothing,245.83,Sale,CUST_0733,245.83
TXN_000394,2025-11-03 03:18:39.461045,STORE_010,Clothing,248.16,Sale,CUST_4127,248.16
TXN_000395,2025-11-03 03:20:39.461045,STORE_010,Electronics,130.89,Sale,CUST_0400,130.89
TXN_000396,2025-11-03 03:33:39.461045,STORE_001,Clothing,139.63,Sale,CUST_3596,139.63
TXN_000397,2025-11-03 03:51:39.461045,STORE_002,Electronics,223.44,Sale,CUST_1717,223.44
TXN_000398,2025-11-03 04:00:39.461045,STORE_006,Electronics,129.78,Sale,CUST_4822,129.78
TXN_000399,2025-11-03 04:02:39.461045,STORE_009,Groceries,49.76,Sale,CUST_1201,49.76
TXN_000400,2025-11-03 04:11:39.461045,STORE_008,Groceries,38.17,Sale,CUST_0134,38.17
TXN_000401,2025-11-03 04:54:39.461045,STORE_005,Clothing,15.01,Sale,CUST_0266,15.01
TXN_000402,2025-11-03 04:54:39.461045,STORE_001,Groceries,144.12,Sale,CUST_1104,144.12
TXN_000403,2025-11-03 05:03:39.461045,STORE_007,Groceries,89.09,Sale,CUST_2864,89.09
TXN_000404,2025-11-03 05:27:39.461045,STORE_005,Electronics,40.35,Sale,CUST_4336,40.35
TXN_000405,2025-11-03 06:12:39.461045,STORE_006,Home Goods,4.37,Sale,CUST_2836,4.37
TXN_000406,2025-11-03 06:27:39.461045,STORE_007,Electronics,18.04,Sale,CUST_3511,18.04
TXN_000407,2025-11-03 06:37:39.461045,STORE_003,Groceries,149.47,Sale,CUST_2714,149.47
TXN_000408,2025-11-03 06:40:39.461045,STORE_010,Electronics,36.97,Sale,CUST_1753,36.97
TXN_000409,2025-11-03 07:01:39.461045,STORE_003,Clothing,34.71,Sale,CUST_1968,34.71
TXN_000410,2025-11-03 07:19:39.461045,STORE_005,Home Goods,49.18,Sale,CUST_3848,49.18
TXN_000411,2025-11-03 07:34:39.461045,STORE_006,Groceries,101.99,Refund,CUST_3907,-101.99
TXN_000412,2025-11-03 07:38:39.461045,STORE_009,Groceries,88.34,Refund,CUST_3950,-88.34
TXN_000413,2025-11-03 07:46:39.461045,STORE_005,Electronics,99.59,Sale,CUST_1983,99.59
TXN_000414,2025-11-03 16:49:39.461045,STORE_001,Electronics,33.33,Sale,CUST_0151,33.33
TXN_000415,2025-11-03 17:02:39.461045,STORE_004,Electronics,108.4,Sale,CUST_1639,108.4
TXN_000416,2025-11-03 17:03:39.461045,STORE_005,Electronics,176.13,Sale,CUST_0815,176.13
TXN_000417,2025-11-03 17:13:39.461045,STORE_010,Groceries,2.49,Sale,CUST_3101,2.49
TXN_000418,2025-11-03 17:23:39.461045,STORE_010,Electronics,63.16,Sale,CUST_4057,63.16
TXN_000419,2025-11-03 17:43:39.461045,STORE_005,Groceries,53.11,Sale,CUST_4565,53.11
TXN_000420,2025-11-03 17:56:39.461045,STORE_007,Electronics,64.68,Sale,CUST_3941,64.68
TXN_000421,2025-11-03 17:56:39.461045,STORE_004,Home Goods,34.46,Sale,CUST_0887,34.46
TXN_000422,2025-11-03 17:58:39.461045,STORE_001,Home Goods,77.87,Sale,CUST_4849,77.87
TXN_000423,2025-11-03 18:15:39.461045,STORE_005,Electronics,49.01,Sale,CUST_1318,49.01
TXN_000424,2025-11-03 18:24:39.461045,STORE_007,Electronics,25.33,Sale,CUST_3406,25.33
TXN_000425,2025-11-03 18:50:39.461045,STORE_010,Clothing,115.94,Sale,CUST_0883,115.94
TXN_000426,2025-11-03 18:55:39.461045,STORE_010,Home Goods,193.11,Sale,CUST_3041,193.11
TXN_000427,2025-11-03 18:57:39.461045,STORE_006,Groceries,79.48,Sale,CUST_2320,79.48
TXN_000428,2025-11-03 19:06:39.461045,STORE_005,Home Goods,144.95,Sale,CUST_4486,144.95
TXN_000429,2025-11-03 19:22:39.461045,STORE_004,Groceries,136.54,Sale,CUST_3937,136.54
TXN_000430,2025-11-03 19:26:39.461045,STORE_002,Electronics,230.58,Sale,CUST_1260,230.58
TXN_000431,2025-11-03 19:34:39.461045,STORE_004,Home Goods,134.56,Refund,CUST_0104,-134.56
TXN_000432,2025-11-03 19:39:39.461045,STORE_010,Home Goods,88.07,Sale,CUST_0848,88.07
TXN_000433,2025-11-03 19:41:39.461045,STORE_010,Clothing,63.66,Sale,CUST_1177,63.66
TXN_000434,2025-11-03 20:13:39.461045,STORE_003,Clothing,44.02,Sale,CUST_2152,44.02
TXN_000435,2025-11-03 21:00:39.461045,STORE_010,Home Goods,82.07,Sale,CUST_0472,82.07
TXN_000436,2025-11-03 21:05:39.461045,STORE_001,Home Goods,158.0,Sale,CUST_1135,158.0
TXN_000437,2025-11-03 21:14:39.461045,STORE_008,Home Goods,203.59,Sale,CUST_3072,203.59
TXN_000438,2025-11-03 22:01:39.461045,STORE_005,Groceries,44.96,Sale,CUST_2377,44.96
TXN_000439,2025-11-03 22:12:39.461045,STORE_004,Electronics,52.24,Sale,CUST_2761,52.24
TXN_000440,2025-11-03 22:15:39.461045,STORE_008,Clothing,180.99,Sale,CUST_2632,180.99
TXN_000441,2025-11-03 22:27:39.461045,STORE_007,Electronics,238.94,Sale,CUST_0195,238.94
TXN_000442,2025-11-03 22:32:39.461045,STORE_002,Clothing,11.64,Sale,CUST_0474,11.64
TXN_000443,2025-11-03 22:40:39.461045,STORE_001,Clothing,81.5,Sale,CUST_2803,81.5
TXN_000444,2025-11-03 23:18:39.461045,STORE_004,Clothing,133.89,Sale,CUST_2424,133.89
TXN_000445,2025-11-03 23:24:39.461045,STORE_008,Home Goods,124.31,Sale,CUST_4833,124.31
TXN_000446,2025-11-03 23:30:39.461045,STORE_002,Clothing,15.84,Sale,CUST_0257,15.84
TXN_000447,2025-11-03 23:39:39.461045,STORE_003,Electronics,81.69,Sale,CUST_4156,81.69
TXN_000448,2025-11-04 00:05:39.461045,STORE_001,Clothing,62.47,Sale,CUST_0299,62.47
TXN_000449,2025-11-04 00:13:39.461045,STORE_001,Electronics,22.59,Sale,CUST_4617,22.59
TXN_000450,2025-11-04 00:15:39.461045,STORE_003,Clothing,140.19,Sale,CUST_4802,140.19
TXN_000451,2025-11-04 00:20:39.461045,STORE_005,Clothing,198.6,Sale,CUST_4511,198.6
TXN_000452,2025-11-04 00:34:39.461045,STORE_003,Home Goods,87.46,Sale,CUST_1711,87.46
TXN_000453,2025-11-04 00:39:39.461045,STORE_001,Electronics,63.59,Sale,CUST_4654,63.59
TXN_000454,2025-11-04 00:47:39.461045,STORE_001,Clothing,91.24,Sale,CUST_4064,91.24
TXN_000455,2025-11-04 01:13:39.461045,STORE_008,Clothing,147.28,Sale,CUST_3289,147.28
TXN_000456,2025-11-04 01:36:39.461045,STORE_010,Electronics,8.94,Sale,CUST_3754,8.94
TXN_000457,2025-11-04 01:46:39.461045,STORE_002,Clothing,209.1,Sale,CUST_1941,209.1
TXN_000458,2025-11-04 01:57:39.461045,STORE_003,Groceries,47.75,Sale,CUST_4264,47.75
TXN_000459,2025-11-04 02:04:39.461045,STORE_002,Home Goods,104.4,Sale,CUST_4178,104.4
TXN_000460,2025-11-04 02:09:39.461045,STORE_003,Electronics,86.92,Sale,CUST_3919,86.92
TXN_000461,2025-11-04 02:14:39.461045,STORE_007,Home Goods,50.2,Sale,CUST_1107,50.2
TXN_000462,2025-11-04 02:36:39.461045,STORE_001,Groceries,260.48,Sale,CUST_2539,260.48
TXN_000463,2025-11-04 02:36:39.461045,STORE_010,Groceries,141.06,Sale,CUST_3093,141.06
TXN_000464,2025-11-04 02:41:39.461045,STORE_008,Groceries,180.59,Sale,CUST_0798,180.59
TXN_000465,2025-11-04 02:43:39.461045,STORE_010,Electronics,34.11,Sale,CUST_3210,34.11
TXN_000466,2025-11-04 02:53:39.461045,STORE_010,Groceries,129.75,Sale,CUST_1758,129.75
TXN_000467,2025-11-04 03:15:39.461045,STORE_010,Electronics,92.28,Sale,CUST_0109,92.28
TXN_000468,2025-11-04 03:19:39.461045,STORE_002,Electronics,81.38,Refund,CUST_1657,-81.38
TXN_000469,2025-11-04 03:45:39.461045,STORE_003,Clothing,299.76,Sale,CUST_2311,299.76
TXN_000470,2025-11-04 04:12:39.461045,STORE_009,Electronics,46.58,Sale,CUST_2038,46.58
TXN_000471,2025-11-04 04:32:39.461045,STORE_007,Groceries,29.07,Sale,CUST_4311,29.07
TXN_000472,2025-11-04 04:35:39.461045,STORE_004,Electronics,64.23,Sale,CUST_1801,64.23
TXN_000473,2025-11-04 04:38:39.461045,STORE_010,Electronics,146.46,Sale,CUST_0487,146.46
TXN_000474,2025-11-04 04:56:39.461045,STORE_005,Home Goods,195.51,Sale,CUST_0226,195.51
TXN_000475,2025-11-04 05:02:39.461045,STORE_002,Groceries,51.24,Refund,CUST_0246,-51.24
TXN_000476,2025-11-04 05:12:39.461045,STORE_008,Electronics,100.82,Sale,CUST_4754,100.82
TXN_000477,2025-11-04 05:13:39.461045,STORE_004,Clothing,122.66,Sale,CUST_0652,122.66
TXN_000478,2025-11-04 05:21:39.461045,STORE_009,Electronics,82.95,Sale,CUST_2385,82.95
TXN_000479,2025-11-04 05:34:39.461045,STORE_005,Electronics,87.82,Sale,CUST_1831,87.82
TXN_000480,2025-11-04 00:50:39.461045,STORE_009,Home Goods,631.69,Refund,CUST_2564,-631.69
TXN_000481,2025-11-04 05:57:39.461045,STORE_004,Groceries,100.44,Sale,CUST_1290,100.44
TXN_000482,2025-11-04 06:13:39.461045,STORE_010,Groceries,67.26,Refund,CUST_2517,-67.26
TXN_000483,2025-11-04 06:16:39.461045,STORE_005,Clothing,157.68,Sale,CUST_1852,157.68
TXN_000484,2025-11-04 06:18:39.461045,STORE_009,Clothing,83.43,Sale,CUST_0146,83.43
TXN_000485,2025-11-04 06:18:39.461045,STORE_008,Clothing,61.93,Sale,CUST_4029,61.93
TXN_000486,2025-11-04 06:31:39.461045,STORE_003,Electronics,47.07,Sale,CUST_2278,47.07
TXN_000487,2025-11-04 06:53:39.461045,STORE_001,Electronics,72.92,Sale,CUST_0872,72.92
TXN_000488,2025-11-04 07:01:39.461045,STORE_003,Clothing,38.03,Sale,CUST_3586,38.03
TXN_000489,2025-11-04 07:14:39.461045,STORE_004,Groceries,230.11,Sale,CUST_4655,230.11
TXN_000490,2025-11-04 07:23:39.461045,STORE_002,Groceries,153.52,Sale,CUST_4640,153.52
TXN_000491,2025-11-04 07:41:39.461045,STORE_001,Clothing,117.4,Sale,CUST_3382,117.4
TXN_000492,2025-11-04 16:52:39.461045,STORE_007,Home Goods,108.41,Sale,CUST_2574,108.41
TXN_000493,2025-11-04 17:07:39.461045,STORE_008,Groceries,78.16,Sale,CUST_2224,78.16
TXN_000494,2025-11-04 17:29:39.461045,STORE_007,Groceries,67.0,Sale,CUST_3386,67.0
TXN_000495,2025-11-04 17:42:39.461045,STORE_005,Clothing,47.3,Sale,CUST_3175,47.3
TXN_000496,2025-11-04 18:10:39.461045,STORE_001,Groceries,71.89,Sale,CUST_1251,71.89
TXN_000497,2025-11-04 18:27:39.461045,STORE_007,Electronics,69.29,Sale,CUST_4195,69.29
TXN_000498,2025-11-04 18:28:39.461045,STORE_007,Electronics,158.35,Sale,CUST_4068,158.35
TXN_000499,2025-11-04 18:34:39.461045,STORE_009,Groceries,222.83,Sale,CUST_1595,222.83
TXN_000500,2025-11-04 18:48:39.461045,STORE_003,Electronics,134.89,Sale,CUST_2943,134.89
TXN_000501,2025-11-04 19:17:39.461045,STORE_009,Home Goods,37.96,Sale,CUST_0818,37.96
TXN_000502,2025-11-04 19:35:39.461045,STORE_001,Groceries,15.65,Sale,CUST_4276,15.65
TXN_000503,2025-11-04 19:38:39.461045,STORE_001,Clothing,77.86,Sale,CUST_4962,77.86
TXN_000504,2025-11-04 19:44:39.461045,STORE_004,Electronics,19.66,Sale,CUST_3094,19.66
TXN_000505,2025-11-04 19:58:39.461045,STORE_009,Home Goods,96.82,Sale,CUST_1285,96.82
TXN_000506,2025-11-04 20:02:39.461045,STORE_006,Home Goods,322.59,Sale,CUST_1191,322.59
TXN_000507,2025-11-04 20:18:39.461045,STORE_003,Electronics,45.25,Sale,CUST_2760,45.25
TXN_000508,2025-11-04 20:24:39.461045,STORE_001,Home Goods,231.27,Sale,CUST_1272,231.27
TXN_000509,2025-11-04 20:44:39.461045,STORE_004,Groceries,15.71,Sale,CUST_3706,15.71
TXN_000510,2025-11-04 20:47:39.461045,STORE_009,Home Goods,60.89,Sale,CUST_2682,60.89
TXN_000511,2025-11-04 20:48:39.461045,STORE_003,Electronics,33.66,Sale,CUST_3312,33.66
TXN_000512,2025-11-04 20:52:39.461045,STORE_009,Home Goods,53.0,Sale,CUST_0457,53.0
TXN_000513,2025-11-04 21:49:39.461045,STORE_007,Electronics,4.0,Sale,CUST_0035,4.0
TXN_000514,2025-11-04 21:56:39.461045,STORE_004,Electronics,194.25,Sale,CUST_1360,194.25
TXN_000515,2025-11-04 22:01:39.461045,STORE_003,Home Goods,123.26,Sale,CUST_1044,123.26
TXN_000516,2025-11-04 22:11:39.461045,STORE_010,Electronics,20.34,Sale,CUST_2047,20.34
TXN_000517,2025-11-04 22:15:39.461045,STORE_005,Electronics,41.33,Sale,CUST_0307,41.33
TXN_000518,2025-11-04 22:26:39.461045,STORE_005,Clothing,154.61,Sale,CUST_1063,154.61
TXN_000519,2025-11-04 22:48:39.461045,STORE_003,Groceries,103.8,Sale,CUST_1839,103.8
TXN_000520,2025-11-04 22:50:39.461045,STORE_009,Electronics,97.8,Sale,CUST_2351,97.8
TXN_000521,2025-11-04 22:57:39.461045,STORE_004,Groceries,106.93,Sale,CUST_0320,106.93
