Transaction_ID,Date,Store_ID,Region,Category,Sales_Amount,Transaction_Type,Customer_ID,HourOfDay,IsRefund,Net_Revenue,Anomaly_Label,Anomaly_Score,Is_Anomaly
TXN_000191,2025-10-31 21:25:49.836071,STORE_006,South,Home Goods,87.01,Sale,CUST_1906,21,0,87.01,1,0.24476760986742818,False
TXN_000192,2025-10-31 21:30:49.836071,STORE_001,West,Clothing,35.27,Sale,CUST_4184,21,0,35.27,1,0.22358295092006664,False
TXN_000193,2025-10-31 21:35:49.836071,STORE_009,East,Electronics,66.92,Sale,CUST_0292,21,0,66.92,1,0.2411383857420159,False
TXN_000194,2025-10-31 21:37:49.836071,STORE_006,South,Groceries,70.91,Sale,CUST_3984,21,0,70.91,1,0.24139476783083486,False
TXN_000195,2025-10-31 21:53:49.836071,STORE_003,East,Clothing,140.84,Sale,CUST_4235,21,0,140.84,1,0.20720612087007062,False
TXN_000196,2025-10-31 22:01:49.836071,STORE_004,Central,Home Goods,44.21,Sale,CUST_0618,22,0,44.21,1,0.2191949807065916,False
TXN_000197,2025-10-31 22:25:49.836071,STORE_004,Central,Groceries,43.91,Sale,CUST_4804,22,0,43.91,1,0.2191949807065916,False
TXN_000198,2025-10-31 22:32:49.836071,STORE_003,East,Electronics,112.96,Sale,CUST_0747,22,0,112.96,1,0.21744845183209566,False
TXN_000199,2025-10-31 22:34:49.836071,STORE_010,Central,Clothing,104.67,Sale,CUST_2044,22,0,104.67,1,0.22417890332422968,False
TXN_000200,2025-10-31 22:41:49.836071,STORE_003,East,Groceries,125.01,Sale,CUST_2829,22,0,125.01,1,0.19669402336521336,False
TXN_000201,2025-10-31 23:01:49.836071,STORE_003,East,Clothing,36.43,Sale,CUST_0175,23,0,36.43,1,0.18946673225583122,False
TXN_000202,2025-10-31 23:02:49.836071,STORE_004,Central,Electronics,15.06,Sale,CUST_2862,23,0,15.06,1,0.1547263240360608,False
TXN_000203,2025-10-31 23:06:49.836071,STORE_007,East,Clothing,110.28,Sale,CUST_1829,23,0,110.28,1,0.19614037446147708,False
TXN_000204,2025-10-31 23:06:49.836071,STORE_004,Central,Groceries,21.52,Sale,CUST_2541,23,0,21.52,1,0.16105398217817568,False
TXN_000205,2025-10-31 23:24:49.836071,STORE_009,East,Clothing,33.96,Sale,CUST_2081,23,0,33.96,1,0.19028773013828137,False
TXN_000206,2025-10-31 23:27:49.836071,STORE_001,West,Home Goods,66.22,Sale,CUST_0561,23,0,66.22,1,0.21319483403050632,False
TXN_000207,2025-10-31 23:37:49.836071,STORE_008,East,Home Goods,27.21,Sale,CUST_3854,23,0,27.21,1,0.17596259664647085,False
TXN_000208,2025-11-01 00:01:49.836071,STORE_007,East,Groceries,74.23,Sale,CUST_0902,0,0,74.23,1,0.22802529436454666,False
TXN_000209,2025-11-01 00:11:49.836071,STORE_002,Central,Clothing,66.98,Sale,CUST_2730,0,0,66.98,1,0.22912331477177522,False
TXN_000210,2025-11-01 00:13:49.836071,STORE_008,East,Groceries,40.13,Sale,CUST_4074,0,0,40.13,1,0.209894270858896,False
TXN_000211,2025-11-01 00:19:49.836071,STORE_001,West,Clothing,168.4,Sale,CUST_2573,0,0,168.4,1,0.17972290440283345,False
TXN_000212,2025-11-01 00:29:49.836071,STORE_009,East,Electronics,11.87,Sale,CUST_2933,0,0,11.87,1,0.15983311390733812,False
TXN_000213,2025-11-01 00:55:49.836071,STORE_009,East,Home Goods,38.22,Sale,CUST_4065,0,0,38.22,1,0.20722859279321315,False
TXN_000214,2025-11-01 01:07:49.836071,STORE_002,Central,Electronics,112.49,Sale,CUST_0994,1,0,112.49,1,0.2481930890477692,False
TXN_000215,2025-11-01 01:08:49.836071,STORE_007,East,Clothing,62.06,Sale,CUST_3214,1,0,62.06,1,0.2584652443099624,False
TXN_000216,2025-11-01 01:17:49.836071,STORE_010,Central,Electronics,84.41,Refund,CUST_3541,1,1,-84.41,1,0.07490835692250342,False
TXN_000217,2025-11-01 01:18:49.836071,STORE_003,East,Groceries,85.43,Sale,CUST_1890,1,0,85.43,1,0.25613564828818425,False
TXN_000218,2025-11-01 01:32:49.836071,STORE_007,East,Groceries,57.61,Sale,CUST_1423,1,0,57.61,1,0.25486598396160726,False
TXN_000219,2025-11-01 02:06:49.836071,STORE_010,Central,Clothing,122.28,Refund,CUST_4219,2,1,-122.28,1,0.0701547844717102,False
TXN_000220,2025-11-01 02:06:49.836071,STORE_009,East,Home Goods,131.4,Sale,CUST_1077,2,0,131.4,1,0.23786733517801562,False
TXN_000221,2025-11-01 02:16:49.836071,STORE_004,Central,Groceries,86.09,Sale,CUST_2275,2,0,86.09,1,0.26405686183191474,False
TXN_000222,2025-11-01 02:19:49.836071,STORE_001,West,Home Goods,136.02,Sale,CUST_3356,2,0,136.02,1,0.23472227211153668,False
TXN_000223,2025-11-01 02:24:49.836071,STORE_002,Central,Unknown,,Sale,CUST_2016,2,0,,1,0.17541078614535288,False
TXN_000224,2025-11-01 02:36:49.836071,STORE_001,West,Home Goods,127.73,Sale,CUST_0143,2,0,127.73,1,0.24101476138012773,False
TXN_000225,2025-11-01 02:43:49.836071,STORE_005,Central,Clothing,50.28,Refund,CUST_3528,2,1,-50.28,1,0.07538428067942837,False
TXN_000226,2025-11-01 02:58:49.836071,STORE_005,Central,Unknown,,Sale,CUST_0986,2,0,,1,0.17541078614535288,False
TXN_000227,2025-11-01 03:15:49.836071,STORE_007,East,Clothing,106.8,Sale,CUST_3363,3,0,106.8,1,0.25842750925342345,False
TXN_000228,2025-11-01 03:15:49.836071,STORE_009,East,Electronics,84.41,Sale,CUST_1099,3,0,84.41,1,0.27596922500739196,False
TXN_000229,2025-11-01 03:25:49.836071,STORE_009,East,Clothing,64.31,Sale,CUST_0610,3,0,64.31,1,0.2742175440031686,False
TXN_000230,2025-11-01 03:27:49.836071,STORE_003,East,Unknown,,Sale,CUST_4395,3,0,,1,0.19037336705732566,False
TXN_000231,2025-11-01 03:40:49.836071,STORE_003,East,Groceries,51.74,Sale,CUST_2988,3,0,51.74,1,0.26306973502357844,False
TXN_000232,2025-11-01 03:47:49.836071,STORE_003,East,Home Goods,126.96,Sale,CUST_3544,3,0,126.96,1,0.24355253188253578,False
TXN_000233,2025-11-01 03:57:49.836071,STORE_004,Central,Clothing,13.15,Refund,CUST_1946,3,1,-13.15,1,0.059166104439634215,False
TXN_000234,2025-11-01 03:59:49.836071,STORE_008,East,Clothing,36.15,Sale,CUST_2589,3,0,36.15,1,0.25411173357230565,False
TXN_000235,2025-11-01 04:20:49.836071,STORE_006,South,Clothing,137.52,Sale,CUST_1077,4,0,137.52,1,0.2531191744888762,False
TXN_000236,2025-11-01 04:40:49.836071,STORE_008,East,Home Goods,76.17,Sale,CUST_0076,4,0,76.17,1,0.2816977861446756,False
TXN_000237,2025-11-01 04:48:49.836071,STORE_001,West,Groceries,69.57,Sale,CUST_0007,4,0,69.57,1,0.27517028418712514,False
TXN_000238,2025-11-01 04:54:49.836071,STORE_008,East,Clothing,186.96,Sale,CUST_3754,4,0,186.96,1,0.2185952503319895,False
TXN_000239,2025-11-01 05:09:49.836071,STORE_004,Central,Home Goods,82.03,Sale,CUST_3571,5,0,82.03,1,0.28500923742127005,False
TXN_000240,2025-11-01 05:11:49.836071,STORE_001,West,Clothing,63.88,Sale,CUST_0600,5,0,63.88,1,0.28302454352342804,False
TXN_000241,2025-11-01 06:23:49.836071,STORE_008,East,Electronics,133.4,Sale,CUST_2562,6,0,133.4,1,0.2650119972709534,False
TXN_000242,2025-11-01 06:26:49.836071,STORE_004,Central,Clothing,84.285,Sale,CUST_0341,6,0,84.285,1,0.28720123882317666,False
TXN_000243,2025-11-01 06:31:49.836071,STORE_006,South,Electronics,176.08,Sale,CUST_2369,6,0,176.08,1,0.23455234137618292,False
TXN_000244,2025-11-01 06:31:49.836071,STORE_008,East,Home Goods,130.2,Sale,CUST_1261,6,0,130.2,1,0.26886284577510655,False
TXN_000245,2025-11-01 06:36:49.836071,STORE_004,Central,Home Goods,37.57,Refund,CUST_0449,6,1,-37.57,1,0.07416504106142285,False
TXN_000246,2025-11-01 06:44:49.836071,STORE_003,East,Groceries,194.25,Sale,CUST_2576,6,0,194.25,1,0.22104254727201478,False
TXN_000247,2025-11-01 06:53:49.836071,STORE_009,East,Clothing,35.65,Sale,CUST_4974,6,0,35.65,1,0.2721030710851201,False
TXN_000248,2025-11-01 07:42:49.836071,STORE_003,East,Home Goods,280.17,Sale,CUST_4607,7,0,280.17,1,0.15136390616347783,False
TXN_000249,2025-11-01 07:47:49.836071,STORE_009,East,Groceries,140.34,Sale,CUST_3158,7,0,140.34,1,0.2515866352940094,False
TXN_000250,2025-11-01 07:52:49.836071,STORE_002,Central,Clothing,170.28,Sale,CUST_4104,7,0,170.28,1,0.2249684028854878,False
TXN_000251,2025-11-01 08:30:49.836071,STORE_002,Central,Home Goods,30.36,Sale,CUST_2937,8,0,30.36,1,0.23569087230313396,False
TXN_000252,2025-11-01 08:36:49.836071,STORE_002,Central,Electronics,134.39,Sale,CUST_3441,8,0,134.39,1,0.23880935423932403,False
TXN_000253,2025-11-01 08:42:49.836071,STORE_006,South,Home Goods,30.22,Sale,CUST_4880,8,0,30.22,1,0.23569087230313396,False
TXN_000254,2025-11-01 09:02:49.836071,STORE_003,East,Electronics,63.3,Sale,CUST_3649,9,0,63.3,1,0.19973231072020825,False
TXN_000255,2025-11-01 09:14:49.836071,STORE_009,East,Groceries,8.65,Sale,CUST_3774,9,0,8.65,1,0.14210104475496255,False
TXN_000256,2025-11-01 09:16:49.836071,STORE_004,Central,Groceries,38.28,Sale,CUST_0634,9,0,38.28,1,0.19503893970027686,False
TXN_000257,2025-11-01 09:16:49.836071,STORE_001,West,Clothing,21.05,Sale,CUST_2508,9,0,21.05,1,0.17230214422451895,False
TXN_000258,2025-11-01 09:20:49.836071,STORE_004,Central,Clothing,56.65,Sale,CUST_1556,9,0,56.65,1,0.19990421863590485,False
TXN_000259,2025-11-01 09:24:49.836071,STORE_001,West,Clothing,91.12,Sale,CUST_1768,9,0,91.12,1,0.2032452645295889,False
TXN_000260,2025-11-01 18:25:49.836071,STORE_005,Central,Groceries,78.42,Sale,CUST_3461,18,0,78.42,1,0.20113767130801408,False
TXN_000261,2025-11-01 18:55:49.836071,STORE_004,Central,Electronics,334.29,Sale,CUST_0197,18,0,334.29,1,0.060101376710538945,False
TXN_000262,2025-11-01 19:19:49.836071,STORE_008,East,Clothing,103.66,Sale,CUST_4139,19,0,103.66,1,0.23483324733833788,False
TXN_000263,2025-11-01 19:19:49.836071,STORE_008,East,Clothing,113.52,Sale,CUST_0345,19,0,113.52,1,0.22701419040801557,False
TXN_000264,2025-11-01 19:24:49.836071,STORE_007,East,Groceries,108.0,Sale,CUST_4857,19,0,108.0,1,0.2317889918281716,False
TXN_000265,2025-11-01 19:58:49.836071,STORE_003,East,Electronics,84.41,Sale,CUST_0311,19,0,84.41,1,0.2444917034923867,False
TXN_000266,2025-11-01 20:04:49.836071,STORE_001,West,Home Goods,46.37,Sale,CUST_0896,20,0,46.37,1,0.2273248109280286,False
TXN_000267,2025-11-01 20:06:49.836071,STORE_001,West,Clothing,76.6,Sale,CUST_0362,20,0,76.6,1,0.2500983521186332,False
TXN_000268,2025-11-01 20:10:49.836071,STORE_003,East,Home Goods,81.47,Sale,CUST_0645,20,0,81.47,1,0.2512267261936965,False
TXN_000269,2025-11-01 20:10:49.836071,STORE_006,South,Home Goods,68.66,Sale,CUST_2331,20,0,68.66,1,0.24470136632795902,False
TXN_000270,2025-11-01 20:14:49.836071,STORE_007,East,Clothing,153.93,Sale,CUST_3421,20,0,153.93,1,0.2056651872154615,False
TXN_000271,2025-11-01 20:14:49.836071,STORE_006,South,Groceries,126.62,Sale,CUST_0787,20,0,126.62,1,0.21631087634790136,False
TXN_000272,2025-11-01 20:21:49.836071,STORE_006,South,Clothing,93.54,Sale,CUST_0411,20,0,93.54,1,0.2478151057024655,False
TXN_000273,2025-11-01 20:24:49.836071,STORE_006,South,Electronics,51.87,Sale,CUST_1774,20,0,51.87,1,0.23661635726371366,False
TXN_000274,2025-11-01 20:24:49.836071,STORE_003,East,Electronics,32.31,Sale,CUST_4915,20,0,32.31,1,0.216344715571347,False
TXN_000275,2025-11-01 20:45:49.836071,STORE_006,South,Clothing,113.88,Sale,CUST_1219,20,0,113.88,1,0.2330051681732751,False
TXN_000276,2025-11-01 20:58:49.836071,STORE_008,East,Home Goods,84.54,Sale,CUST_3978,20,0,84.54,1,0.25430203271060736,False
TXN_000277,2025-11-01 21:05:49.836071,STORE_002,Central,Electronics,113.66,Sale,CUST_4207,21,0,113.66,1,0.2229001902404772,False
TXN_000278,2025-11-01 21:12:49.836071,STORE_005,Central,Electronics,160.0,Sale,CUST_4297,21,0,160.0,1,0.1966372284286455,False
TXN_000279,2025-11-01 21:14:49.836071,STORE_001,West,Clothing,26.41,Sale,CUST_4103,21,0,26.41,1,0.21222938470864472,False
TXN_000280,2025-11-01 21:15:49.836071,STORE_001,West,Clothing,127.18,Sale,CUST_4566,21,0,127.18,1,0.2064549633088028,False
TXN_000281,2025-11-01 21:24:49.836071,STORE_005,Central,Groceries,24.77,Sale,CUST_0805,21,0,24.77,1,0.21097648494607568,False
TXN_000282,2025-11-01 21:27:49.836071,STORE_003,East,Clothing,137.3,Sale,CUST_4407,21,0,137.3,1,0.20905670552075856,False
TXN_000283,2025-11-01 21:32:49.836071,STORE_004,Central,Clothing,80.94,Sale,CUST_4866,21,0,80.94,1,0.24326509250689454,False
TXN_000284,2025-11-01 22:09:49.836071,STORE_003,East,Electronics,92.49,Sale,CUST_1697,22,0,92.49,1,0.23846203255377296,False
TXN_000285,2025-11-01 22:09:49.836071,STORE_001,West,Electronics,154.55,Sale,CUST_0314,22,0,154.55,1,0.18954875105557356,False
TXN_000286,2025-11-01 22:16:49.836071,STORE_001,West,Electronics,23.14,Sale,CUST_2303,22,0,23.14,1,0.2042022586361117,False
TXN_000287,2025-11-01 22:24:49.836071,STORE_005,Central,Home Goods,7.59,Sale,CUST_3201,22,0,7.59,1,0.17029777845953897,False
TXN_000288,2025-11-01 22:38:49.836071,STORE_006,South,Electronics,178.97,Sale,CUST_0939,22,0,178.97,1,0.17681930396513978,False
TXN_000289,2025-11-01 23:16:49.836071,STORE_003,East,Electronics,210.83,Sale,CUST_3162,23,0,210.83,1,0.12142878453100148,False
TXN_000290,2025-11-01 23:24:49.836071,STORE_009,East,Clothing,126.98,Sale,CUST_1992,23,0,126.98,1,0.1712822296870521,False
TXN_000291,2025-11-02 00:13:49.836071,STORE_005,Central,Groceries,91.73,Sale,CUST_4546,0,0,91.73,1,0.2304966207553827,False
TXN_000292,2025-11-02 00:17:49.836071,STORE_008,East,Electronics,49.14,Sale,CUST_4285,0,0,49.14,1,0.21181399276943724,False
TXN_000293,2025-11-02 00:17:49.836071,STORE_001,West,Groceries,99.25,Sale,CUST_0933,0,0,99.25,1,0.225115830000647,False
TXN_000294,2025-11-02 00:22:49.836071,STORE_005,Central,Electronics,73.55,Sale,CUST_3340,0,0,73.55,1,0.2269981516341038,False
TXN_000295,2025-11-02 00:36:49.836071,STORE_003,East,Electronics,159.66,Sale,CUST_4164,0,0,159.66,1,0.18936280236237557,False
TXN_000296,2025-11-02 01:06:49.836071,STORE_001,West,Groceries,70.84,Sale,CUST_3876,1,0,70.84,1,0.25736070453826604,False
TXN_000297,2025-11-02 01:15:49.836071,STORE_004,Central,Clothing,105.56,Sale,CUST_4389,1,0,105.56,1,0.2480059312725839,False
TXN_000298,2025-11-02 01:29:49.836071,STORE_005,Central,Electronics,10.63,Sale,CUST_2887,1,0,10.63,1,0.1919118186640607,False
TXN_000299,2025-11-02 01:37:49.836071,STORE_007,East,Groceries,98.22,Sale,CUST_0726,1,0,98.22,1,0.25303221489838945,False
TXN_000300,2025-11-02 01:56:49.836071,STORE_001,West,Electronics,249.61,Sale,CUST_4321,1,0,249.61,1,0.1550467616837934,False
TXN_000301,2025-11-02 02:06:49.836071,STORE_003,East,Home Goods,82.03,Sale,CUST_2894,2,0,82.03,1,0.26325842795557314,False
TXN_000302,2025-11-02 02:15:49.836071,STORE_002,Central,Home Goods,21.27,Sale,CUST_3445,2,0,21.27,1,0.23792890711890557,False
TXN_000303,2025-11-02 02:16:49.836071,STORE_009,East,Home Goods,87.63,Refund,CUST_4882,2,1,-87.63,1,0.08410459994883146,False
TXN_000304,2025-11-02 02:27:49.836071,STORE_010,Central,Home Goods,157.93,Sale,CUST_0375,2,0,157.93,1,0.22658142168762574,False
TXN_000305,2025-11-02 02:31:49.836071,STORE_006,South,Clothing,127.13,Sale,CUST_2872,2,0,127.13,1,0.2399337544458352,False
TXN_000306,2025-11-02 02:42:49.836071,STORE_010,Central,Home Goods,316.97,Sale,CUST_0289,2,0,316.97,1,0.12007548446492389,False
TXN_000307,2025-11-02 03:31:49.836071,STORE_003,East,Groceries,89.06,Sale,CUST_4844,3,0,89.06,1,0.2723736580773394,False
TXN_000308,2025-11-02 03:43:49.836071,STORE_008,East,Electronics,84.41,Sale,CUST_3128,3,0,84.41,1,0.27596922500739196,False
TXN_000309,2025-11-02 03:45:49.836071,STORE_008,East,Groceries,46.71,Sale,CUST_2737,3,0,46.71,1,0.2637680182258107,False
TXN_000310,2025-11-02 04:09:49.836071,STORE_002,Central,Home Goods,13.4,Sale,CUST_3279,4,0,13.4,1,0.22379024956833232,False
TXN_000311,2025-11-02 04:29:49.836071,STORE_006,South,Clothing,39.92,Sale,CUST_4562,4,0,39.92,1,0.2657797100837111,False
TXN_000312,2025-11-02 04:30:49.836071,STORE_007,East,Home Goods,51.37,Refund,CUST_4394,4,1,-51.37,1,0.07553255098004408,False
TXN_000313,2025-11-02 04:38:49.836071,STORE_002,Central,Home Goods,70.03,Sale,CUST_1314,4,0,70.03,1,0.27738590168166716,False
TXN_000314,2025-11-02 05:00:49.836071,STORE_010,Central,Clothing,152.22,Sale,CUST_3115,5,0,152.22,1,0.25277638574776745,False
TXN_000315,2025-11-02 05:44:49.836071,STORE_002,Central,Clothing,58.52,Sale,CUST_3921,5,0,58.52,1,0.28056044928619,False
TXN_000316,2025-11-02 05:58:49.836071,STORE_010,Central,Clothing,114.77,Sale,CUST_1443,5,0,114.77,1,0.28034059202207945,False
TXN_000317,2025-11-02 05:59:49.836071,STORE_001,West,Clothing,95.64,Sale,CUST_4293,5,0,95.64,1,0.2873068786556975,False
TXN_000318,2025-11-02 06:11:49.836071,STORE_008,East,Clothing,94.89,Sale,CUST_0281,6,0,94.89,1,0.2826433932838656,False
TXN_000319,2025-11-02 06:16:49.836071,STORE_001,West,Clothing,113.76,Sale,CUST_0099,6,0,113.76,1,0.2776677505163356,False
TXN_000320,2025-11-02 06:56:49.836071,STORE_009,East,Electronics,104.69,Sale,CUST_3926,6,0,104.69,1,0.27833618642541125,False
TXN_000321,2025-11-02 07:09:49.836071,STORE_006,South,Home Goods,32.16,Sale,CUST_1279,7,0,32.16,1,0.263206106833418,False
TXN_000322,2025-11-02 07:27:49.836071,STORE_007,East,Home Goods,82.03,Sale,CUST_4000,7,0,82.03,1,0.2768220362436649,False
TXN_000323,2025-11-02 07:51:49.836071,STORE_010,Central,Clothing,29.73,Refund,CUST_1283,7,1,-29.73,1,0.06664970089885036,False
TXN_000324,2025-11-02 08:11:49.836071,STORE_007,East,Groceries,65.27,Refund,CUST_0015,8,1,-65.27,1,0.06674088945331147,False
TXN_000325,2025-11-02 08:12:49.836071,STORE_010,Central,Clothing,68.64,Sale,CUST_4539,8,0,68.64,1,0.25393914536281387,False
TXN_000326,2025-11-02 08:15:49.836071,STORE_003,East,Electronics,121.49,Sale,CUST_0920,8,0,121.49,1,0.24357770961473696,False
TXN_000327,2025-11-02 08:42:49.836071,STORE_002,Central,Groceries,109.72,Sale,CUST_2379,8,0,109.72,1,0.24962725635615074,False
TXN_000328,2025-11-02 09:16:49.836071,STORE_009,East,Electronics,165.34,Sale,CUST_3666,9,0,165.34,1,0.15899018660734265,False
TXN_000329,2025-11-02 18:37:49.836071,STORE_008,East,Groceries,4.72,Sale,CUST_1265,18,0,4.72,1,0.12626840749986856,False
TXN_000330,2025-11-02 18:43:49.836071,STORE_010,Central,Groceries,97.59,Sale,CUST_1583,18,0,97.59,1,0.1945056336923015,False
TXN_000331,2025-11-02 18:50:49.836071,STORE_007,East,Clothing,142.15,Sale,CUST_3753,18,0,142.15,1,0.1660115164699546,False
TXN_000332,2025-11-02 18:59:49.836071,STORE_009,East,Electronics,94.69,Sale,CUST_1727,18,0,94.69,1,0.19619808952724344,False
TXN_000333,2025-11-02 19:09:49.836071,STORE_004,Central,Groceries,13.8,Sale,CUST_2882,19,0,13.8,1,0.18557644473804713,False
TXN_000334,2025-11-02 19:22:49.836071,STORE_004,Central,Electronics,155.15,Sale,CUST_3441,19,0,155.15,1,0.20311979448969714,False
TXN_000335,2025-11-02 19:28:49.836071,STORE_001,West,Clothing,140.73,Sale,CUST_2317,19,0,140.73,1,0.21236527422145673,False
TXN_000336,2025-11-02 19:31:49.836071,STORE_008,East,Clothing,43.73,Sale,CUST_0146,19,0,43.73,1,0.2195776688836787,False
TXN_000337,2025-11-02 19:37:49.836071,STORE_003,East,Clothing,30.14,Sale,CUST_3819,19,0,30.14,1,0.20911130392277216,False
TXN_000338,2025-11-02 19:54:49.836071,STORE_007,East,Clothing,71.5,Sale,CUST_4226,19,0,71.5,1,0.23792805328878752,False
TXN_000339,2025-11-02 19:55:49.836071,STORE_002,Central,Home Goods,179.45,Sale,CUST_1830,19,0,179.45,1,0.1889068974371797,False
TXN_000340,2025-11-02 20:12:49.836071,STORE_002,Central,Groceries,238.59,Sale,CUST_0236,20,0,238.59,1,0.143970537490691,False
TXN_000341,2025-11-02 20:20:49.836071,STORE_007,East,Home Goods,195.14,Sale,CUST_4371,20,0,195.14,1,0.18731678158598808,False
TXN_000342,2025-11-02 20:24:49.836071,STORE_006,South,Clothing,60.19,Sale,CUST_1819,20,0,60.19,1,0.24684275586794185,False
TXN_000343,2025-11-02 20:28:49.836071,STORE_003,East,Groceries,49.79,Sale,CUST_0408,20,0,49.79,1,0.2338856958912351,False
TXN_000344,2025-11-02 20:41:49.836071,STORE_009,East,Groceries,114.18,Sale,CUST_3280,20,0,114.18,1,0.23338063166813888,False
TXN_000345,2025-11-02 20:44:49.836071,STORE_010,Central,Electronics,119.09,Sale,CUST_4946,20,0,119.09,1,0.22780232867884964,False
TXN_000346,2025-11-02 21:11:49.836071,STORE_006,South,Clothing,156.97,Sale,CUST_3633,21,0,156.97,1,0.19838493470944218,False
TXN_000347,2025-11-02 21:38:49.836071,STORE_010,Central,Home Goods,136.0,Sale,CUST_4264,21,0,136.0,1,0.20905670552075856,False
TXN_000348,2025-11-02 21:52:49.836071,STORE_010,Central,Electronics,29.59,Sale,CUST_4903,21,0,29.59,1,0.2159447402472977,False
TXN_000349,2025-11-02 21:58:49.836071,STORE_006,South,Groceries,31.35,Sale,CUST_4785,21,0,31.35,1,0.21660521907350283,False
TXN_000350,2025-11-02 22:04:49.836071,STORE_001,West,Home Goods,36.77,Sale,CUST_4667,22,0,36.77,1,0.22119836663634057,False
TXN_000351,2025-11-02 22:11:49.836071,STORE_004,Central,Clothing,100.6,Sale,CUST_3042,22,0,100.6,1,0.22631943254477316,False
TXN_000352,2025-11-02 22:35:49.836071,STORE_010,Central,Home Goods,148.54,Sale,CUST_0846,22,0,148.54,1,0.1916354009526703,False
TXN_000353,2025-11-02 22:38:49.836071,STORE_006,South,Home Goods,148.98,Sale,CUST_2092,22,0,148.98,1,0.1916354009526703,False
TXN_000354,2025-11-02 22:57:49.836071,STORE_006,South,Home Goods,76.74,Sale,CUST_2840,22,0,76.74,1,0.2368573609551881,False
TXN_000355,2025-11-02 23:00:49.836071,STORE_005,Central,Electronics,4.41,Sale,CUST_2327,23,0,4.41,1,0.12640406087919998,False
TXN_000356,2025-11-02 23:00:49.836071,STORE_001,West,Groceries,87.54,Sale,CUST_4978,23,0,87.54,1,0.21480665007087135,False
TXN_000357,2025-11-02 23:22:49.836071,STORE_008,East,Home Goods,104.13,Sale,CUST_4495,23,0,104.13,1,0.1982328404853757,False
TXN_000358,2025-11-02 23:30:49.836071,STORE_005,Central,Groceries,116.67,Sale,CUST_1675,23,0,116.67,1,0.1869922792413623,False
TXN_000359,2025-11-02 23:40:49.836071,STORE_005,Central,Electronics,24.26,Sale,CUST_3373,23,0,24.26,1,0.17160795410936303,False
TXN_000360,2025-11-02 23:44:49.836071,STORE_007,East,Clothing,263.73,Sale,CUST_3781,23,0,263.73,1,0.07709003333168662,False
TXN_000361,2025-11-02 23:46:49.836071,STORE_004,Central,Clothing,22.45,Sale,CUST_0651,23,0,22.45,1,0.16526683346402693,False
TXN_000362,2025-11-03 00:15:49.836071,STORE_006,South,Home Goods,82.03,Refund,CUST_2132,0,1,-82.03,1,0.05766422422994277,False
